str_of_words,is_person,type
Interns Anonymous,0,org
Interpeace,0,org
Q6056266,0,org
Q6056345,0,org
Interplast,0,org
Pizza Pizza,0,org
Q6056447,0,org
Interreligious Foundation for Community Organization,0,org
Interscholastic Athletic Association of Maryland,0,org
Q6056697,0,org
İhlas Yayın Holding,0,org
Interstate Oil and Gas Compact Commission,0,org
Q6057089,0,org
Q6057277,0,org
Q6057390,0,org
Q6057715,0,org
Q6057885,0,org
Q6058218,0,org
Q6058270,0,org
Intramuros Consortium,0,org
Q6058738,0,org
Q6058969,0,org
Q6059055,0,org
Q6059150,0,org
Q6059186,0,org
Q6059191,0,org
Q6059221,0,org
Q6059308,0,org
Q6059740,0,org
Q6059760,0,org
Q6059979,0,org
Q6060058,0,org
Q6060241,0,org
Q6060337,0,org
InvestUkraine,0,org
Q6060688,0,org
Investigative Reporting Workshop,0,org
MOPAK,0,org
Q6060761,0,org
Investment Company Institute,0,org
Q6060990,0,org
Vatansever Kuvvetler Güç Birliği Hareketi,0,org
Q6061256,0,org
Q6061259,0,org
Q6061265,0,org
Türkiye Denizcilik İşletmeleri,0,org
Q6061830,0,org
Q6061880,0,org
Ankara Chamber of Commerce,0,org
Q6062834,0,org
Q6063000,0,org
Q6063033,0,org
Bağ-Kur,0,org
Q6063177,0,org
Q6063826,0,org
Q6064016,0,org
Q6064029,0,org
Q6064091,0,org
Q6064100,0,org
Iowa Academy of Science,0,org
Iowa Archeological Society,0,org
Iowa Citizens for Community Improvement,0,org
Iowa Primate Learning Sanctuary,0,org
Iowa Sports Foundation,0,org
Q6064805,0,org
Q6064846,0,org
Q6064872,0,org
Ipas,0,org
Pasatono Orquesta,0,org
Q6065713,0,org
Q6066034,0,org
Q6066145,0,org
Q6066172,0,org
Erdem Holding,0,org
Q6066263,0,org
Q6066452,0,org
Q6066466,0,org
Q6066529,0,org
Iran's National Elites Foundation,0,org
Confederation of Turkish Tradesmen and Craftsmen,0,org
Q6067066,0,org
Q6067100,0,org
Iranian American Bar Association,0,org
Iranian National Ballet Company,0,org
Iranian Railroad for Queer Refugees,0,org
Iranian Queer Organization,0,org
Iranian Workers' Solidarity Network,0,org
Q6067472,0,org
Q6067589,0,org
Iraq Institute for Strategic Studies,0,org
Iraq Veterans for Congress,0,org
Q6067803,0,org
Iraq and Afghanistan Veterans of America,0,org
Iraqi Amateur Radio Society,0,org
Iraqi Bar Association,0,org
Iraqi Red Crescent Society,0,org
Q6068352,0,org
Mint Motion Pictures,0,org
Ceylan Holding,0,org
Istanbul University Faculty of Economics Alumni Club,0,org
Irish American Cultural Institute,0,org
Irish American Athletic Club,0,org
Irish Anti-War Movement,0,org
Irish Association of Physicists in Medicine,0,org
Irish Business and Employers Confederation,0,org
Irish Cave Rescue Organisation,0,org
Irish Chess Union,0,org
Irish College of General Practitioners,0,org
Q6070634,0,org
Irish Computer Society,0,org
Irish Council for Social Housing,0,org
Irish Deaf Society,0,org
Irish Film Board,0,org
Irish Free Software Organisation,0,org
Irish Girl Guides,0,org
Irish Hospitality Institute,0,org
Irish Housewives Association,0,org
Irish National Congress,0,org
Irish Orienteering Association,0,org
Irish Peatland Conservation Council,0,org
Irish Pharmaceutical Healthcare Association,0,org
Irish Presbyterian Mission,0,org
Irish Radio Transmitters Society,0,org
Irish Republican Liberation Army,0,org
Irish Skeptics Society,0,org
Irish Society for the Prevention of Cruelty to Children,0,org
Irish Thoracic Society,0,org
Irish Vigilance Association,0,org
Irish Wheelchair Association,0,org
Q6071468,0,org
Union of Chambers of Turkish Engineers and Architects,0,org
Iron Confederacy,0,org
Q6072506,0,org
Iron Guard death squads,0,org
Q6072744,0,org
Q6072817,0,org
Q6073041,0,org
Q6073297,0,org
Ironwill Zimbabwe,0,org
Irrigated Rice Research Consortium,0,org
Q6073932,0,org
Q6074112,0,org
Q6074246,0,org
Irving Literary Society,0,org
Q6074765,0,org
Q6075321,0,org
Q6075395,0,org
Rixos Hotels,0,org
Q6076279,0,org
Q6076322,0,org
Q6076338,0,org
Q6076626,0,org
Q6077373,0,org
Jack & Jones,0,org
Q6077964,0,org
Q6078167,0,org
Q6078228,0,org
Isara,0,org
Q6078943,0,org
Q6079521,0,org
Q6080115,0,org
Pamukkale Turizm,0,org
Yeşilay,0,org
Q6080863,0,org
Q6081132,0,org
Q6081178,0,org
Iskra,0,org
Q6081464,0,org
Q6081559,0,org
IslamIFC,0,org
Q6081945,0,org
Islamabad Chamber of Commerce & Industry,0,org
Islamabad Rugby Association,0,org
Q6082213,0,org
Islamic Charitable Society,0,org
Q6082373,0,org
Islamic Circle of North America,0,org
Islamic Forum of Europe,0,org
Islamic Foundation Toronto,0,org
Q6082580,0,org
Q6083281,0,org
Island Media Arts Cooperative,0,org
Q6083345,0,org
Q6083400,0,org
Island Technology Professionals,0,org
Island Yacht Club,0,org
Q6083463,0,org
Islands First,0,org
TÜBİTAK Defense Industries Research and Development Institute,0,org
Q6083869,0,org
Q6084080,0,org
Isles International University,0,org
Q6084602,0,org
Q6084730,0,org
Q6085293,0,org
Q6085428,0,org
Instituto de Estudios Albacetenses,0,org
Q6086276,0,org
Q6086501,0,org
Q6086647,0,org
High Council of Arbitrators of Turkey,0,org
Israel Campus Roundtable,0,org
Israel Center for Social and Economic Progress,0,org
Israel Council on Foreign Relations,0,org
Israel Exploration Society,0,org
Q6086947,0,org
Israel Union for Environmental Defense,0,org
Q6087435,0,org
Israeli Academy of Film and Television,0,org
Israeli Fund for UNICEF,0,org
Israeli Geographical Association,0,org
Q6087748,0,org
Q6087815,0,org
Istanbul Chamber of Commerce,0,org
Istanbul Technical University Control and Automation Student Society,0,org
Q6089079,0,org
Q6089168,0,org
Q6089193,0,org
Q6090455,0,org
Q6090474,0,org
Q6090520,0,org
Q6091018,0,org
Q6091454,0,org
Q6091705,0,org
Q6092137,0,org
Q6092523,0,org
Italian American One Voice Coalition,0,org
Q6092654,0,org
Q6092740,0,org
Q6092818,0,org
Q6092832,0,org
Q6092877,0,org
Turkish think tanks,0,org
Q6093940,0,org
Q6094390,0,org
Q6094453,0,org
Ithaka Harbors,0,org
Ittijah,0,org
Quinteto Contrapunto,0,org
Q6095248,0,org
Q6095725,0,org
Q6095726,0,org
Q6095896,0,org
Q6096097,0,org
Q6096112,0,org
Q6096232,0,org
Q6096819,0,org
Q6096952,0,org
Q6097463,0,org
Q6098093,0,org
Q6098408,0,org
Q6099290,0,org
Q6099376,0,org
Ivy Bridge College,0,org
Q6100379,0,org
Q6100418,0,org
Q6100477,0,org
Rawayana,0,org
Q6100889,0,org
Q6100893,0,org
Q6100955,0,org
Q6100963,0,org
Q6101493,0,org
Q6101727,0,org
Q6101888,0,org
Q6101891,0,org
Q6101893,0,org
Royal Spanish Olympic Shooting Federation,0,org
Q6101900,0,org
Removing Barriers Movement,0,org
Q6102931,0,org
Q6103046,0,org
Q6103067,0,org
Q6103075,0,org
Q6103124,0,org
Youth and Children’s Orchestras Foundation of Chile,0,org
Q6103383,0,org
Q6103534,0,org
Q6103746,0,org
Q6104438,0,org
Q6104720,0,org
Q6104802,0,org
Q6105047,0,org
Q6105347,0,org
Q6106065,0,org
Q6106154,0,org
Q6106451,0,org
Q6106563,0,org
J. Reuben Clark Law Society,0,org
Rey Pila,0,org
Reynols,0,org
Q6107471,0,org
J/P Haitian Relief Organization,0,org
JAINA,0,org
Q6107678,0,org
JANET,0,org
JASON Project,0,org
JDub Records,0,org
JIPDEC,0,org
JISA,0,org
JKA England,0,org
JNA Wireless Association,0,org
Q6108995,0,org
Jaaga,0,org
Jaago Re! One Billion Votes,0,org
Olive Mess,0,org
Q6110372,0,org
Q6110427,0,org
Q6113571,0,org
Q6113608,0,org
Jack Miller Center,0,org
Jack and Jill,0,org
Q6115986,0,org
Q6116071,0,org
Q6116496,0,org
Q6116566,0,org
Q6116747,0,org
Jackson Committee,0,org
Q6117067,0,org
Q6117097,0,org
Q6117137,0,org
Q6117260,0,org
Salserín,0,org
Q6117911,0,org
Jacksonville Aviation Authority,0,org
Q6117978,0,org
Jacksonville Port Authority,0,org
Jacobsen Publishing,0,org
Q6120077,0,org
Q6120158,0,org
Q6120725,0,org
Jade Ribbon Campaign,0,org
Q6121399,0,org
Q6121631,0,org
Q6122000,0,org
Q6122313,0,org
Q6122628,0,org
Jaguar Conservation Fund,0,org
Q6123971,0,org
Jain Foundation,0,org
Q6124009,0,org
Jaipur Development Authority,0,org
Q6124303,0,org
Q6124328,0,org
Q6124684,0,org
Q6124819,0,org
Q6124961,0,org
Q6125986,0,org
Q6126295,0,org
Q6126490,0,org
Q6126520,0,org
Q6126557,0,org
Q6126607,0,org
Q6126807,0,org
Q6127039,0,org
Q6127110,0,org
Q6127148,0,org
Jamaiat Al-Wafa LiRayat Al-Musenin,0,org
Jamaica National Heritage Trust,0,org
Q6127403,0,org
Q6127406,0,org
Jamaican Caves Organisation,0,org
Q6128094,0,org
Q6128163,0,org
Q6128268,0,org
Q6128689,0,org
Q6129175,0,org
Q6129547,0,org
Q6130238,0,org
Q6130252,0,org
Q6130286,0,org
Q6130569,0,org
Q6130673,0,org
Q6130831,0,org
Q6130871,0,org
Sociedad Española de Psicología,0,org
Q6130888,0,org
Q6131169,0,org
Q6131907,0,org
Q6132166,0,org
Q6132269,0,org
Q6132271,0,org
Q6132329,0,org
Q6132542,0,org
Q6133026,0,org
Q6133094,0,org
Q6133166,0,org
Q6133217,0,org
Q6133230,0,org
Q6133333,0,org
James G. Blaine Society,0,org
Q6134476,0,org
Strawberry Hardcore,0,org
Q6134557,0,org
Q6134817,0,org
Q6134983,0,org
Q6134993,0,org
Q6135049,0,org
Q6135141,0,org
Q6135342,0,org
Q6135346,0,org
Q6135524,0,org
Q6135684,0,org
Q6135781,0,org
Q6136031,0,org
Q6136644,0,org
Q6136648,0,org
Q6137049,0,org
Q6137061,0,org
Q6137360,0,org
Q6137486,0,org
Q6137921,0,org
i am,0,org
Q6138397,0,org
Q6138802,0,org
Q6138939,0,org
Torcuato di Tella Institute,0,org
Q6139040,0,org
Q6139092,0,org
Q6139121,0,org
Taura,0,org
Q6139814,0,org
Q6140908,0,org
Q6141988,0,org
Q6143396,0,org
Q6143408,0,org
Q6143498,0,org
Q6143968,0,org
The (St. Thomas) Pepper Smelter,0,org
Q6144022,0,org
Q6144122,0,org
Q6144131,0,org
The Brabant Ensemble,0,org
Q6144177,0,org
Q6144227,0,org
Q6144246,0,org
Q6144263,0,org
Q6144495,0,org
Q6144530,0,org
Q6144633,0,org
Q6144661,0,org
Q6144843,0,org
Q6144861,0,org
Q6144887,0,org
Q6144994,0,org
Q6145012,0,org
Q6145111,0,org
Q6145140,0,org
Q6145204,0,org
Q6145246,0,org
The Sun & The Moon,0,org
Q6145342,0,org
Q6145410,0,org
Q6145440,0,org
Q6145464,0,org
Q6145564,0,org
Thermo,0,org
Q6146136,0,org
Jamestowne Society,0,org
Q6146471,0,org
Q6146489,0,org
Q6146549,0,org
Q6147128,0,org
Q6147792,0,org
Jammu and Kashmir State Board of School Education,0,org
Q6148111,0,org
People's Liberation Army General Political Department,0,org
Q6148159,0,org
Topatangi,0,org
Jan Hus Educational Foundation,0,org
Q6149129,0,org
International Boxing Union,0,org
Torreblanca (band),0,org
Janapada Loka,0,org
Q6151090,0,org
Q6151104,0,org
Jane Collective,0,org
Q6151837,0,org
Q6152103,0,org
Q6152293,0,org
Jane Goodall Institute,0,org
Tribunal Superior de Justícia de Catalunya,0,org
Q6152561,0,org
Q6152966,0,org
Tronic (band),0,org
Q6153293,0,org
Q6153305,0,org
Tru-la-lá,0,org
Q6153420,0,org
Q6153508,0,org
Q6153511,0,org
Q6153523,0,org
Q6153542,0,org
Q6153772,0,org
Q6154128,0,org
Q6155101,0,org
Q6155271,0,org
Q6155365,0,org
Q6155395,0,org
Q6155989,0,org
Japan-India Association,0,org
Japan-Netherlands Institute,0,org
Japan America Society of Greater Cincinnati,0,org
Japan Bowling Congress,0,org
Japan Cable Television,0,org
Japan Center for International Exchange,0,org
Japan Construction Equipment Manufacturers Association,0,org
Japan Electric Association,0,org
Japan Institute for National Fundamentals,0,org
Q6157078,0,org
Q6157153,0,org
Japan Professional Bowling Association,0,org
Japanese American Citizens League,0,org
Japanese Anarchist Federation,0,org
Japanese Association of Zoos and Aquariums,0,org
Japanese Institute of Certified Public Accountants,0,org
Q6158268,0,org
Japan–Pakistan business co-operation committee,0,org
Q6159575,0,org
Q6160253,0,org
Q6160454,0,org
Q6160698,0,org
Q6160807,0,org
Trio Reynoso,0,org
Q6161140,0,org
Jasig,0,org
Jasmine Social Investments,0,org
Q6161870,0,org
Q6161874,0,org
Villa Cariño,0,org
Q6163697,0,org
Virüs,0,org
Q6163867,0,org
Viscofan,0,org
Q6164587,0,org
Jatiya Samata Samaj,0,org
Q6164906,0,org
Q6165863,0,org
Q6166087,0,org
Miller Institute,0,org
Q6166490,0,org
Q6166705,0,org
Q6167152,0,org
Q6168039,0,org
Jazz Foundation of America,0,org
Q6168924,0,org
Q6169095,0,org
Q6169347,0,org
Q6170646,0,org
Q6170795,0,org
Q6170996,0,org
Zero,0,org
Q6171430,0,org
Q6171445,0,org
Q6171813,0,org
Q6171914,0,org
Q6172202,0,org
Q6172572,0,org
Q6173395,0,org
Q6173776,0,org
Q6175167,0,org
Jerome Thibouville-Lamy,0,org
Jersey Airways,0,org
Jersey Society for the Prevention of Cruelty to Animals,0,org
Jerusalem Academy of Medicine,0,org
Jerusalem Development Authority,0,org
Jerusalem Media & Communication Centre,0,org
Jewish Architectural Heritage Foundation,0,org
Jewish Board of Family and Children's Services,0,org
Jewish Community Center,0,org
Jewish Community Council of Victoria,0,org
Jewish Council for Education & Research,0,org
Jewish Council on Urban Affairs,0,org
Jewish Funds for Justice,0,org
Jewish Leadership Council,0,org
Jewish Lads' and Girls' Brigade,0,org
Jewish Peace Fellowship,0,org
"Jewish Social Democratic Workers Association ""Zukunft""",0,org
Jewish Student Union,0,org
Jewish War Veterans of the United States of America,0,org
Jews Against Anti-Christian Defamation,0,org
Jhpiego,0,org
Jihad Al Binna,0,org
Jiu-Jitsu Federation of Rio de Janeiro,0,org
Joan C. Edwards Charitable Foundation,0,org
Jobs for America's Graduates,0,org
Jobs with Justice,0,org
Jodrell Bank Centre for Astrophysics,0,org
Johannesburg Renewable Energy Coalition,0,org
John Brown Anti-Klan Committee,0,org
John Dewey Society,0,org
John H. McDonald Journalism Foundation,0,org
John P. Scripps Newspaper Group,0,org
John S. and James L. Knight Foundation,0,org
Johns Hopkins Medicine International,0,org
Joint Action Committee for Political Affairs,0,org
Joint Admissions and Matriculation Board,0,org
Joint Advocacy Initiative,0,org
Joint Center for Political and Economic Studies,0,org
Joint Commission on Allied Health Personnel in Ophthalmology,0,org
Joint Committee for Traceability in Laboratory Medicine,0,org
Joint Committee on Standards for Educational Evaluation,0,org
Joint Council on International Children's Services,0,org
Jisc,0,org
Joint Matriculation Board,0,org
Joint Ocean Commission Initiative,0,org
Joint Policy Board for Mathematics,0,org
Los Huasos Quincheros,0,org
Q6271615,0,org
Jonah House,0,org
Jordan River Foundation,0,org
Jordanian Interfaith Coexistence Research Center,0,org
Jordanian Meningitis Foundation and Caring for the Disabled from Meningitis,0,org
"Joseph P. Kennedy, Jr. Foundation",0,org
Trócaire,0,org
Joshua's Tract Conservation and Historic Trust,0,org
"Josiah Macy, Jr. Foundation",0,org
Joule Centre,0,org
Jourdain Society,0,org
Journalism Education Association,0,org
Journalists for Human Rights,0,org
Journey Forward,0,org
Judeo-Christian Council for Constitutional Restoration,0,org
Judson Welliver Society,0,org
Junior Civitan International,0,org
Junior Engineering Technical Society,0,org
Jurojin,0,org
JustGive,0,org
Just Plain Folks Music Organization,0,org
Justice Not Crisis,0,org
Justice Research Association,0,org
Justice Union,0,org
Justice at Stake Campaign,0,org
Juvenals,0,org
Jyotirvidya Parisanstha,0,org
Józef Piłsudski Institute for Research in Modern History of Poland,0,org
Józef Piłsudski Institute of America,0,org
World Strongman Cup Federation,0,org
K.C. Das Grandsons,0,org
K.D.St.V. Teutonia,0,org
K.P.M. Trust,0,org
KAICIID Dialogue Centre,0,org
KEAM,0,org
KIDFIT LLC,0,org
KLB Club,0,org
Union of Jewish Religious Communities in Poland,0,org
KU Ecohawks,0,org
Kabir Project,0,org
Kadet Remaja Sekolah Malaysia,0,org
Kagabay,0,org
Kaiizen,0,org
Kairos Society,0,org
Kalabhavan,0,org
Kalakshetra Manipur,0,org
Winnipeg Regional Health Authority,0,org
National Police Agency in China,0,org
Kalyanam,0,org
Kameradschaftsbund,0,org
Kampforbundet for Rød Sportsenhet,0,org
Kanchan Nepal,0,org
Kansas Academy of Science,0,org
Kansas Association of Broadcasters,0,org
Kansas Board of Regents,0,org
Kansas City Electronic Music and Arts Alliance,0,org
Kansas Lottery,0,org
Kansas State High School Activities Association,0,org
Kantara Initiative,0,org
Kanto Plains Association of Secondary School Principals,0,org
Kappa Alpha Pi Pre-Law Professional Fraternity,0,org
Karapatan,0,org
Karate Canada,0,org
Karate International Council of Kickboxing,0,org
Karate South Africa,0,org
Karen Human Rights Group,0,org
Karjalan veljeskunta,0,org
Karnataka Rajya Raitha Sangha,0,org
Karnataka State Football Association,0,org
Karnataka State Pollution Control Board,0,org
Kars4Kids,0,org
Karuna Center for Peacebuilding,0,org
Kashmir Human Rights Commission,0,org
Kashmir Raj Bodhi Mahasabha,0,org
Kasturba Health Society,0,org
Katoomba Christian Convention,0,org
Katy Prairie Conservancy,0,org
Kauffman Fellows Program,0,org
Kauta,0,org
Kavita Radheshyam Animal Movement,0,org
KazRENA,0,org
Kazakh Engineering Society,0,org
Kazakhstan Federation of Radiosport and Radio Amateur,0,org
Blind Fool Love,0,org
Kean University Human Rights Institute,0,org
Keep Ireland Open,0,org
Keep Left,0,org
Keighley Tramways Company,0,org
Keith's Rescue Dogs,0,org
Kelly's Roast Beef,0,org
Moonbeams,0,org
Kelowna Actors Studio,0,org
KELY Support Group,0,org
Kensington Society,0,org
Kent Association for the Blind,0,org
Kent County Football Association,0,org
Kent Wildlife Trust,0,org
Kentam Products Limited,0,org
Kentuckiana Blues Society,0,org
Kentucky Coalition for Immigrant and Refugee Rights,0,org
Kenya Girl Guides Association,0,org
Kenya Human Rights Commission,0,org
Kenya Make a Difference,0,org
Kenya Medical Practitioners and Dentists Board,0,org
Kenya Medical Research Institute,0,org
Kenyans for Kenya,0,org
Kerala Catholic Bishops' Council,0,org
Kerala Catholic Youth Movement,0,org
Kerala Football Association,0,org
Kerala Jamiyyathul Ulama,0,org
Kerala Nadvathul Mujahideen,0,org
Kerala Press Academy,0,org
Kerala Small Industries Development Corporation Limited,0,org
Kerala State Co-operative Consumers Federation Limited,0,org
Kerala State Civil Supplies Corporation Limited,0,org
Kerala State Legal Services Authority,0,org
Kerala Swatantra Matsyathozhilali Federation,0,org
Kerry Packer Foundation,0,org
Kestrel Trust,0,org
Q6396598,0,org
Q6397010,0,org
Q6398337,0,org
Khagol Vishwa,0,org
Khalil Sakakini Cultural Center,0,org
Khalsa Aid,0,org
Khedivial Agricultural Society,0,org
Khemara,0,org
Khetarpal Hospital,0,org
Kheti Virasat Mission,0,org
Khmer–Chinese Friendship Association,0,org
Mothers2mothers,0,org
The World Forum for Proximity of Islamic Schools of Thought,0,org
Q6402431,0,org
Khudi Pakistan,0,org
Khwarizmi Science Society,0,org
Q6403486,0,org
KidsAlive Charity,0,org
KidsRights Foundation,0,org
KidsCan,0,org
Kids 4 Afghan Kids,0,org
Kids Company,0,org
Kids Help Line,0,org
Kids Helping Kids,0,org
Kids Hope USA,0,org
Kids Ocean Day HK,0,org
Kids kicking cancer,0,org
Kidscall,0,org
Kidscape,0,org
Kilkenny Archaeological Society,0,org
Killing My Lobster,0,org
Kilohana Art League,0,org
Q6409046,0,org
Kin Canada,0,org
Q6410320,0,org
Q6410325,0,org
Kind Hearts for Charitable Human Development,0,org
Kinderhilfe-Nepal,0,org
Kindness in Cyprus,0,org
King's Fund,0,org
King Abdulaziz Center For National Dialogue,0,org
King Abdullah Petroleum Studies and Research Center,0,org
Kingston Arts Council,0,org
Kingston Bridal Week,0,org
Kingsway Communications,0,org
Kira Institute,0,org
Kirat Rai Yayokkha,0,org
Kiribati Red Cross Society,0,org
Kisharon,0,org
Kiwi Advanced Research and Education Network,0,org
Kix,0,org
Klain Bund,0,org
Klein Associates,0,org
Students for Liberty,0,org
Knickerbocker Yacht Club,0,org
Knight-Wallace Fellowship,0,org
Knights of Peter Claver,0,org
Knights of Saint Columba,0,org
Knights of Saint Columbanus,0,org
Knights of Saint Mulumba,0,org
Knights of the Southern Cross,0,org
Know Theatre of Cincinnati,0,org
Knowbility,0,org
Knowledge Is Power Program,0,org
Kobzar guilds,0,org
KochPAC,0,org
Kohl McCormick Academy of Outstanding Educators,0,org
Kokoromi,0,org
Kollel Ohr Yosef,0,org
International Society of Organic Agriculture Research,0,org
Kommunistisk Universitetslag,0,org
Komsomolets Nuclear Submarine Memorial Society,0,org
Kongu Vellala Goundergal Peravai,0,org
Korea American Football Association,0,org
Korea Elevator Safety Institute,0,org
National Research Foundation of Korea,0,org
Korea Taekwondo Association,0,org
Korean Amateur Radio League,0,org
Korean Association of Bereaved Families for Democracy,0,org
Korean Council for University Education,0,org
Korean Culture and Information Service,0,org
Korean Educational Development Institute,0,org
Korean Fiber Society,0,org
"Korean Health, Education, Information and Research Center",0,org
Korean Mountain Preservation League,0,org
Take Action,0,org
Kosovar civil society,0,org
Kowloon Cricket Club,0,org
Kowloon West New Dynamic,0,org
Krewe of Muses,0,org
Krewe of Orpheus,0,org
Kroesos Foundation,0,org
Q6439797,0,org
Kudumbi Seva Sanghom,0,org
Kulturanova,0,org
Kungliga Automobilklubben,0,org
Q6448561,0,org
Kuwait Amateur Radio Society,0,org
Kuwait Medical Professionals,0,org
Kuwait Red Crescent Society,0,org
Kvinna Till Kvinna,0,org
Kynamatrix Research Network,0,org
L'Abri,0,org
LA Direct Models,0,org
LAb(au),0,org
LDS Philanthropies,0,org
LD clerk,0,org
LERC,0,org
LGC,0,org
LHA Charitable Trust,0,org
LIASA,0,org
LIFT,0,org
LIGO Scientific Collaboration,0,org
LIMES Project,0,org
LSCCB,0,org
LSE Alternative Investment Conference,0,org
Q6460413,0,org
Q6460544,0,org
La Brindille D'Or,0,org
La Crosse Loggers,0,org
Q6463328,0,org
La Línea,0,org
La Resistencia,0,org
Labor Education and Research Network,0,org
Labor Research Association,0,org
Laboratory Safety Institute,0,org
Labour Friends of Israel,0,org
Labour Party,0,org
Labour Party,0,org
Labour and Society International,0,org
Labour for Independence,0,org
Lac Courte Oreilles Band of Lake Superior Chippewa Indians,0,org
Lac Vieux Desert Band of Lake Superior Chippewa,0,org
Ladies Association of British Barbershop Singers,0,org
Ladies of Liberty Alliance,0,org
Lahore Bar Association,0,org
Lahore Chamber of Commerence & Industry,0,org
Lahore High Court Bar Association,0,org
Lahore Waste Management Company,0,org
Laidlaw Foundation,0,org
Lake County Arts Council,0,org
Lake Forest Academy,0,org
Lake Geneva Yacht Club,0,org
Lake Ontario Waterkeeper,0,org
Lake Simcoe Region Conservation Authority,0,org
Workers Democracy Group,0,org
Laleget Danza,0,org
Q6480275,0,org
Lalit Kala Akademi,0,org
Lamakaan,0,org
Lambda Alpha,0,org
Lambda Archives of San Diego,0,org
European Parliament Subcommittee on Human Rights,0,org
Lancashire County Football Association,0,org
Lancashire and Cheshire Antiquarian Society,0,org
Land Settlement Association,0,org
Land Trust for the Mississippi Coastal Plain,0,org
Landsforbundet for folkeavstemning,0,org
Langham Partnership International,0,org
Language Rights Support Program,0,org
Lansdowne Folk Club,0,org
Lantern Theater Company,0,org
Lao Red Cross Society,0,org
Lapidary club,0,org
Las Adelitas,0,org
Las Supremas de Móstoles,0,org
Las Vegas Dancers Alliance,0,org
Laser Institute of America,0,org
Lashkar al-Zil,0,org
Last Chance for Animals,0,org
Last Hours,0,org
Latet,0,org
Latin America Solidarity Organisation in Norway,0,org
Latin American Musicians Association,0,org
Latin American Newspaper Association,0,org
LatinoJustice PRLDEF,0,org
Latino Commission on AIDS,0,org
Latino Theater Company,0,org
Latinos for Reform,0,org
Latvijas Radio Amatieru Līga,0,org
Laundry Label,0,org
LawWithoutWalls,0,org
Law Commission,0,org
Law Society of Alberta,0,org
Law Society of British Columbia,0,org
Law Society of Ireland,0,org
Law Society of Kenya,0,org
Law Society of Manitoba,0,org
Law Society of Scotland,0,org
Lawton Foundation,0,org
Lawyers for Liberty,0,org
LeTourneau Empowering Global Solutions,0,org
Lead or Leave,0,org
Leader Community Newspapers,0,org
Leadership Conference on Civil and Human Rights,0,org
Leadership Foundation for Higher Education,0,org
Leading Group for Financial and Economic Affairs,0,org
Leading Hotel Schools of the World,0,org
League for Small and Subject Nationalities,0,org
League of American Communications Professionals,0,org
League of Barangays of the Philippines,0,org
League of Canadian Poets,0,org
League of Cities of the Philippines,0,org
League of Coloured Peoples,0,org
League of Composers,0,org
League of Conservation Voters,0,org
League of Electronic Musical Urban Robots,0,org
League of Miners Unions of the Jiu Valley,0,org
League of Municipalities of the Philippines,0,org
League of Nations Union,0,org
League of Provinces of the Philippines,0,org
League of Romanian Students Abroad,0,org
League of STEAM,0,org
League of United Latin American Citizens,0,org
League of Young Voters,0,org
League to Enforce Peace,0,org
Leake and Watts Services,0,org
Mischief Management,0,org
Lean Construction Institute,0,org
Leap,0,org
Learning Ally,0,org
Learning Enrichment Foundation,0,org
Learning and Skills Council,0,org
Learning through Landscapes,0,org
Lebanese Academy of Sciences,0,org
Lebanese Center for Energy Conservation,0,org
Lebanese Physically Handicapped Union,0,org
Deutscher Gehörlosen-Sportverband,0,org
Lee Abbey,0,org
Norwegian Agrarian Association,0,org
Nature and Youth,0,org
Norges Orienteringsforbund,0,org
Leeward Islands Football Association,0,org
Socialist Youth,0,org
Left Bloc,0,org
Norwegian Centre Against Racism,0,org
Legacy Australia,0,org
Legacy Museum of African American History,0,org
Legal Aid Justice Center,0,org
Legal Complaints Service,0,org
Legal Information for Families Today,0,org
Legal Services Complaints Commissioner,0,org
"Legion of Valor of the United States of America, Incorporated",0,org
Legislative Black Caucus of Maryland,0,org
Leidangen,0,org
Leinster Football Association,0,org
Leiria Football Association,0,org
Lembaga Kebudajaan Rakjat,0,org
Lemur Conservation Foundation,0,org
Leprosy Control,0,org
Les Ballets Persans,0,org
Les Dames d'Escoffier,0,org
Les Intellectuels pour la souveraineté,0,org
Les mongoles,0,org
"Lesbian, Gay, Bisexual & Transgender Community Center",0,org
Lesbian and Gay Christian Movement,0,org
Lesotho Amateur Radio Society,0,org
Lesotho Girl Guides Association,0,org
Lesser Franciscans,0,org
Let's do it! Armenia,0,org
Letter Exchange,0,org
Levantine Cultural Center,0,org
Level Seven,0,org
Lewis Carroll Society of North America,0,org
Lex Mundi,0,org
Q6538674,0,org
Praunheimer Werkstätten,0,org
Liberal Democrat Christian Forum,0,org
Liberal Pupils and Students Movement,0,org
Liberal Religious Youth,0,org
Liberal Women Organisation,0,org
Liberian Development Foundation,0,org
Liberian Girl Guides Association,0,org
Libertad y Desarrollo,0,org
Libertas,0,org
Libertas Institute,0,org
LibertyBus,0,org
Liberty Central,0,org
Liberty Counsel,0,org
Liberty Lobby,0,org
Library and Information Science Access Midwest Program,0,org
Licensing Executives Society-Arab Countries,0,org
Licentiate of the Medical Council of Canada,0,org
Liceo Comercial Femenino Concepción,0,org
Lietuvos Radijo Mėgėjų Draugija,0,org
Lietuvos skautų sąjunga,0,org
LifeLight Communications,0,org
Life Dynamics Inc.,0,org
Lifeline,0,org
Lifeline Energy,0,org
Lifeline Malawi,0,org
"Lifeline Systems, Inc.",0,org
Liga Colombiana de Radioaficionados,0,org
